mcc_overall,mcc_TER_L,mcc_MKW,mcc_ARCHDAM,mcc_SZC,mcc_KUD,mcc_TOR,mcc_KATMOJPRZ,mcc_LUMICE,mcc_KAL,mcc_KLU,mcc_LUX_A,mcc_AKS,mcc_ZOZLO,mcc_STG1,mcc_GAK,mcc_OST,mcc_OTW,mcc_PRZ,mcc_CHE,mcc_CMD,mcc_MOR,mcc_PUS,mcc_SL2,mcc_SRK,mcc_B2K,mcc_KIEG,mcc_PIO,mcc_SLU,mcc_WLU,mcc_Z04O,method,fold_id,pca_var,n_features
0.7186004231233515,0.8803574639938633,0.33826584150195643,0.9712252877969765,0.8094464097657342,0.8089577520298528,0.8542469241247292,0.882573797482887,0.26067217335013065,0.7044227990965477,0.4073425770917685,0.5945452917341748,0.25434104068496205,0.2605052623566042,0.6868009261640557,0.7446655797291715,0.3902468902149425,0.8087502791248808,0.7418847720711323,0.24217015393018107,0.41691447442677565,0.0,0.0,0.0,0.32348222069917815,0.6962231449424671,0.0,0.0,0.5328224699309606,0.5198559590981516,0.6920060130358603,combat,0,,2850
0.7204510826205586,0.8748229220959908,0.2736378876822023,0.9702278120648954,0.8194431574263934,0.7654035427691819,0.7685431049578442,0.8799802794411533,0.2914697859621288,0.7048688838432405,0.3827396424298859,0.6591608798275921,0.32841471413272005,0.2605052623566042,0.6450722141142506,0.840983634626729,0.3756449185194589,0.818739416850792,0.6454377154499124,0.0,0.3016813799698461,0.0,0.0,0.23532487014387002,0.45132708798738724,0.701921993766492,0.0,0.0,0.44865432598341587,0.5745552869400011,0.729558907104397,combat,1,,2850
0.7296592073742904,0.8889283235440406,0.3255646345806216,0.9527477883322991,0.8288390253778106,0.8589658691902712,0.8580367194778719,0.896312362272227,0.26480918157033034,0.6171095058271077,0.35979833644222375,0.697723555080731,0.4235204355165219,0.23209612406246521,0.6980465105151087,0.8787122993334144,0.36370155560153267,0.7879013195028755,0.8047491257279583,0.0,0.3218807679211117,0.2178067785478856,0.0,0.23532487014387002,0.2165155338158634,0.6826085819124402,0.0,0.22902678349101965,0.44129685778847366,0.5683018372845915,0.7262194724584301,combat,2,,2850
0.7243706432242306,0.8554280043942283,0.3830454773360229,0.9701685050426563,0.824212025128405,0.8483120777395984,0.8682426667333298,0.9117190668741799,0.36453013569302145,0.28174409868760764,0.36208821284804377,0.5600101951124187,0.33826544724780166,0.2807229153780297,0.6965958456970425,0.7770445339765578,0.3940632492303748,0.814668536765767,0.7845798979930669,0.24217008507721918,0.19582832640181,0.0,0.1709650506598635,0.23532479904204043,0.46053166812309826,0.6795104444786386,0.0,0.0,0.6395439540121878,0.5303842197510613,0.7273837741701058,combat,3,,2850
0.6831400267798785,0.8494216544214117,0.11651960038735955,0.9464039992421628,0.7304693939866972,0.3750296306798506,0.8078485311292112,0.8442572743787154,0.17369718935675038,0.6426521032523882,0.3683155058298126,0.6242318955259836,0.289385869320594,0.1693591130055514,0.7141618958713384,0.9490049879269481,0.2849111730816031,0.7485503677197552,0.7484348586447888,0.0,0.26480871761976976,0.0,0.17355253362515582,0.0,0.45783238416986294,0.6423936389886972,0.0,0.0,0.4221915900634298,0.5646072508282488,0.7465531073523168,combat,4,,2850
0.7129816976689176,0.8261526158924581,0.3342490537526822,0.95938127234664,0.8089181371884199,0.7831435412414738,0.8077136837103477,0.8892245217991849,0.3365866759633051,0.66123419078688,0.4342838640015291,0.5385215573957304,0.2583473594433764,0.24060985343762303,0.7072751893614543,0.7665844244221948,0.3611244926780027,0.8173866379291874,0.73711566377797,0.0,0.31617998235893496,0.0,0.17355263261190879,0.33283094671272995,0.3605658767942867,0.6812704340447437,0.0,-0.000843243731455019,0.5276210440908806,0.5888683028810989,0.6670488477065342,neurocombat,0,,2850
0.7160469619435986,0.8748229220959908,0.38714537057718135,0.9491362548013675,0.8136473382977126,0.7301167099677328,0.7158587751193388,0.8918540840090964,0.26480918157033034,0.6137767752534652,0.44379539881885866,0.6455645767591629,0.4155328263636995,0.23977650025298544,0.6731723911364558,0.8214922267935743,0.2901944022195345,0.8004222419494205,0.6322774691375591,0.23532487014387002,0.2761348898676001,0.15724944746947453,0.0,0.23532487014387002,0.4112374908921336,0.693612880487033,0.0,0.0,0.3870609656961487,0.6188572165143513,0.7531629107467931,neurocombat,1,,2850
0.7181433982061289,0.8673773195663941,0.33068574408062934,0.939955622040116,0.8136649926992169,0.8589658691902712,0.848507020474016,0.8856358142519369,0.2551739262127735,0.6026912395598732,0.42302409584672396,0.6411548602216846,0.29257081068118307,0.23005449442622522,0.6837156654540744,0.840983634626729,0.36194071565365715,0.7701811504589319,0.7720824738994085,0.24217015393018107,0.31131291241108766,0.0,0.0,0.23532487014387002,0.3265440344917532,0.6873292257352834,0.0,0.3967607096700637,0.2872175371935111,0.5358544003711081,0.7434905816122278,neurocombat,2,,2850
0.7149421578420525,0.8456864755560601,0.29292457306011943,0.9713951205854005,0.8195753157011658,0.797428811208056,0.8835723842126725,0.9057781154281926,0.4308836552848393,0.24390762912284067,0.2914082401599003,0.614531692268136,0.32487107348200717,0.2359113079689799,0.6708065903226571,0.6994606974376125,0.31658001238801464,0.8175594619076867,0.781018524321548,0.24217008507721918,0.34652413243376623,0.0,0.29617591531873194,0.0,0.48412885450358645,0.6615976996696635,0.0,0.0,0.5509888707118609,0.5400753391120039,0.6900253930808586,neurocombat,3,,2850
0.6737487888033507,0.7903973193807461,0.2172613214973829,0.9513872138492167,0.7011249380610399,0.43367469995872904,0.7866855803571864,0.8595032637462932,0.08679952305113421,0.49700302094338794,0.48598035761087166,0.5960603618316828,0.23621577920755316,0.15430669347579004,0.7048161181516729,0.9314134476211542,0.2901922967876808,0.7774926870241551,0.6944371146816359,0.0,0.2760624423202844,0.0,0.0,0.16584970786174072,0.39679426524605155,0.6448489422062351,0.0,0.22902671020775267,0.458779185951234,0.5352490708674118,0.7264821394646901,neurocombat,4,,2850
0.7470561130386582,0.889425182160378,0.4350150437102603,0.9589944835010963,0.8558167893632308,0.8257958797377719,0.8200620035917736,0.8678788787047763,0.39818572313247647,0.7706532590240175,0.5592938694977426,0.5882382617719446,0.24316752857251428,0.2348156951684922,0.6808493421473253,0.7264078138690372,0.3706156510571302,0.8280100722583411,0.8323117844918108,0.34251255104856715,0.38262659542888167,0.0,0.17355263261190879,0.33283094671272995,0.3714686323050997,0.7537420823916008,0.0,0.22320661571614353,0.6397339588840454,0.5621892098891984,0.7383727954539121,covbat,0,,2850
0.747597643771503,0.9105130568281634,0.4428632500986823,0.9724471620148375,0.8495364416134257,0.7747816923220471,0.8042842958553785,0.8826697830896661,0.3465246821471879,0.781357433505689,0.46995255244380457,0.6102908882148214,0.46631703539358127,0.3584416004929621,0.6744278712520374,0.8507114727297016,0.4483290011612609,0.8311911815533527,0.6759454162842808,0.42076265437255617,0.3138538949928421,0.31569153390345017,0.0,0.0,0.4189116248441684,0.7456123082875328,0.0,-0.0008218147094106466,0.6937204132449023,0.5556055075096759,0.7536170407982479,covbat,1,,2850
0.7401403123861175,0.9015313970345725,0.43327797131722,0.9466420925540441,0.8481492717160504,0.8823826689599525,0.8587442033544733,0.8844176394572878,0.19582896572252453,0.7589605491660295,0.4708478765662733,0.6471695016073621,0.41410902814775485,0.3256446287337821,0.6572424746000441,0.8600477156169153,0.3273571650793245,0.8097390996301068,0.8521810404671013,0.24217015393018107,0.2657132273569412,0.30805429218009517,0.2454635881936039,-0.0007998201779814314,0.4029849097731452,0.7075254135049927,0.21277895389240742,0.0,0.4091441066177507,0.4980861196448633,0.765608000868033,covbat,2,,2850
0.7465877523321578,0.9023695232500594,0.466694065077477,0.9820270311984182,0.861993575034618,0.7397698100767821,0.8823172413130415,0.8934125699813807,0.3980267590705066,0.3850616656412365,0.4954037125759316,0.6349325431468921,0.4573430646016242,0.3144765008286522,0.6891359773665565,0.6412607287117986,0.3230191588571109,0.8253520771519723,0.840979739176364,0.24217008507721918,0.35270187842658357,0.22320654031312392,0.1709650506598635,-0.0007999709882448966,0.4754974771544462,0.7121979194002122,0.0,0.32392317091287687,0.6614404534923157,0.5786975021423175,0.7269475201706103,covbat,3,,2850
0.7126091400519029,0.8497264116835574,0.32487107348200717,0.970162950334075,0.760643085174412,0.46338802087957903,0.768795869174855,0.8533659019881942,0.21819348477875689,0.6331664172749146,0.47741996221792193,0.5755201760313168,0.41893442521419016,0.3388559630752898,0.7298790489446364,0.8866042509866533,0.3493062877418351,0.8232266926364269,0.7881276507091,0.0,0.32277780892895597,0.22320654031312392,0.0,0.23532479904204043,0.5053917753580821,0.7092264888297957,0.0,0.0,0.6373570755768116,0.5133355887600508,0.7566770427411142,covbat,4,,2850
