mcc_overall,mcc_H25,mcc_H1,mcc_H27,mcc_H14,mcc_H29,mcc_H4,mcc_H7,mcc_H3,mcc_H12,mcc_H9,mcc_H28,mcc_H17,mcc_H21,mcc_H30,mcc_H5,mcc_H20,mcc_H6,mcc_H2,mcc_H13,mcc_H8,mcc_H22,mcc_H18,mcc_H16,mcc_H15,mcc_H23,mcc_H26,mcc_H10,mcc_H19,mcc_H11,mcc_H24,model,method,fold
0.861919882616225,0.9268704609672256,0.8969816798910665,0.8906494122331123,0.4051230894427984,0.3649802484666232,0.9378444443553258,0.8751856684149294,0.915317837796904,0.8100372581996906,0.8371605224377539,0.931922766134977,0.7665816518533631,0.9391759309998372,0.438863768074848,0.9345426557072184,0.3650631372538018,0.800964467141059,0.9494301601290532,0.8216822459564168,0.7494287205139034,0.9177805827369572,0.6304983526382706,0.8151735283598177,0.8024860368842293,0.8379108288594999,0.3470694736385493,0.8600846265410577,0.9043000793606716,0.8253512308787772,0.815209118335298,logreg,raw,1
0.8581828107027352,0.9122230997923496,0.891444766608479,0.9270868914617768,0.4016716590895552,0.5383738376983352,0.9462580066464308,0.8476088683722339,0.9134618700328648,0.818519074424216,0.8839290198403096,0.9728206500483728,0.7795505058434946,0.9051280565751668,0.5318704999349755,0.9345426557072184,0.4245543349183274,0.7754906546203261,0.9422602878436336,0.8265472308405181,0.6307715841559264,0.9273097870156268,0.6270188330047174,0.8053791743297748,0.8346057725405726,0.8640410613434444,0.3406570771272439,0.8396485150679776,0.9335347666091216,0.7816983979476175,0.8208024215914282,logreg,raw,2
0.8529760653279062,0.9122230997923496,0.8918292966625393,0.9501607889826148,0.3980675902445032,0.4259373308504901,0.9341348789467372,0.8327311843409637,0.9215462722847167,0.794837913910604,0.9016187359573532,0.9347638659054756,0.7837987137375308,0.8959594633746865,0.3600957298731987,0.9179376251399178,0.5284819820696772,0.7783456302044363,0.937247022089448,0.8048976991428295,0.78825491516726,0.8774861120977205,0.6011046496457931,0.7847000964307294,0.830185242467895,0.7880815796703561,0.3355641570021286,0.8644426660552126,0.8979793981263062,0.8049075965745051,0.7825100926478425,logreg,raw,3
0.8559124877834888,0.9200457283550804,0.8878486119845671,0.8604886099992664,0.4745402728926612,0.5083123516326771,0.935300820222827,0.8529790928090248,0.9188544480105816,0.8186986485035167,0.9153214465354728,0.986679226547175,0.8018159834261301,0.911086085300277,0.5101720296039304,0.9293853274534218,0.516906509897757,0.7884872596747537,0.9307832487426944,0.8179910122713067,0.7154351542738943,0.911814599612636,0.4865644572080122,0.7812163523306812,0.8420733502028608,0.769943575516331,0.2982583114461512,0.8674929435820226,0.891604634361688,0.7885982012553225,0.7656350983727117,logreg,raw,4
0.8546641364612801,0.896384342306965,0.8874825024319842,0.9084512677401768,0.3674800924142601,0.4224266501613863,0.9412536873522496,0.8550639238304224,0.9194114709100496,0.8234968204879642,0.8787701951046449,0.8767770347757006,0.7951812067766658,0.951194268460708,0.4081279346521792,0.9170222359416922,0.5587594413226873,0.8060547500145037,0.9278825121411546,0.8135454931390835,0.6200454513875732,0.937763733308939,0.5427266970292899,0.778164083153385,0.8049524193293682,0.8304402251578225,0.3822409654543067,0.8649653997103667,0.9128511103601814,0.7875407550403173,0.7463378952496681,logreg,raw,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,logreg,sitewise,1
0.0018810952526042,-0.001274151487564,0.0064863720165338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,logreg,sitewise,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,logreg,sitewise,3
0.0019417565574746,0.0,0.0064863720165338,0.0,0.0,-0.0007739286166317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,logreg,sitewise,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,logreg,sitewise,5
