fold,mcc_overall,fit_secs,mcc_H1,mcc_H2,mcc_H3,mcc_H4,mcc_H5,mcc_H6,mcc_H7,mcc_H8,mcc_H9,mcc_H10,mcc_H11,mcc_H12,mcc_H13,mcc_H14,mcc_H15,mcc_H16,mcc_H17,mcc_H18,mcc_H19,mcc_H20,mcc_H21,mcc_H22,mcc_H23,mcc_H24,mcc_H25,mcc_H26,mcc_H27,mcc_H28,mcc_H29,mcc_H30,condition,group,seed,n_features,model,task
2,0.8000024849812857,23.25,0.8221478619722847,0.8622312409310537,0.8815466604078589,0.8479118167231842,0.8760705474029433,0.7495041657853232,0.8344256345309751,0.46682706480691916,0.8392717727999468,0.7737658482698452,0.7312403351327096,0.7619600044071517,0.7761257541470569,0.3766110475669341,0.7434645677913909,0.7297096481516642,0.6895648863846139,0.4938554026163039,0.8964217872044286,0.5010202370429436,0.9128038607777266,0.8456755493221131,0.49067670102621963,0.690143246308841,0.8149939082923721,0.11439838426321136,0.9193894993894994,0.9608924532407055,0.2620058531267864,0.47083451780101254,sub_coh,coh,42,190,catboost,site
3,0.8014950297111332,17.42,0.822469878413938,0.874139060220184,0.8803250467364506,0.870147247350304,0.8680485086400822,0.7602426174287403,0.8383151871767167,0.37281229200918625,0.8211849344271256,0.7629662098334843,0.7418070769457056,0.7619700678584188,0.7617618336195155,0.42363223596376043,0.7271625615252462,0.7343202668664599,0.7075918481582575,0.452015432438635,0.8518198556591502,0.46682706480691916,0.9051280565751668,0.8700928432070012,0.6638166037613934,0.6576022464935961,0.851788263202284,0.12961569352742955,0.8801471090111208,0.9735318643959076,0.23887958163934575,0.3540345308112598,sub_coh,coh,42,190,catboost,site
4,0.7987600554928865,19.19,0.8227219283311634,0.8780977335970162,0.8801254279872052,0.8390078087485139,0.8886031132336235,0.6878100335256022,0.8442758753850929,0.607079051511403,0.8044387735209163,0.8013076616331475,0.7726495265497211,0.7628979048558189,0.76242115109385,0.3807675832995029,0.678123297245324,0.6660637644147261,0.6459252206083073,0.5327297115010254,0.8956257941940996,0.5019220346523303,0.8813400145710509,0.8566987243705336,0.7220372867840139,0.6815892725725278,0.8349957563937599,0.17142694300281183,0.8722281796352453,0.8616973821482955,0.19963608764392843,0.4487424062736321,sub_coh,coh,42,190,catboost,site
0,0.8047398974586267,11.69,0.8307244185139657,0.8704800231925897,0.878522414987512,0.8665695165173303,0.8870674106114126,0.7639964254217605,0.8553577220164856,0.5010202370429436,0.7631070181973156,0.7425346217192774,0.7699893585629656,0.749163680945854,0.7424202157628049,0.3194113818731094,0.7436230884814654,0.6981308986892586,0.6415596257207881,0.5752365925957064,0.9086338071907938,0.4225727460948033,0.8726716335915949,0.862957619445859,0.721070924317023,0.7872211416886824,0.8748262429260021,0.2571008336003038,0.8332359700698087,0.9456172245578404,0.2301166439108113,0.30605581818925726,sub_coh,coh,43,190,catboost,site
1,0.8069137536597553,12.17,0.8325059518721771,0.8974027377257361,0.8734442863937703,0.8649714981498738,0.9019541999903375,0.7469283153064732,0.8363486880857115,0.5623433765326807,0.8787317887859474,0.7760801184961028,0.7645805625694623,0.7703446137376178,0.7031538568912941,0.38347318150134996,0.74645010357314,0.6889663745537694,0.6315605202919831,0.5315309465425259,0.8871024243594854,0.3494025260101467,0.9030581940715597,0.8988467683867145,0.6467426792476806,0.7350987037964011,0.8536336550928453,0.12737141572891847,0.9051473251799683,0.9583836358519185,0.19501479828754437,0.40191478505613815,sub_coh,coh,43,190,catboost,site
2,0.8046811650830139,17.97,0.8328130570902469,0.8711753003146963,0.8741843054393671,0.845630826731291,0.8666185458473415,0.7758573125251017,0.8308704672681685,0.5623433765326807,0.8305985856379603,0.8093137939497675,0.736653514566746,0.777482488313265,0.7829693389548021,0.43219513108512103,0.7271691211525066,0.7113553536145151,0.6629844178609845,0.5534006947794212,0.8595663165898976,0.5188163878597524,0.9178912126765176,0.8393158366048215,0.5969948092924042,0.7477307452913614,0.8199022213702363,0.12735533077571504,0.8973861961893898,0.9594956318146153,0.15862090489721034,0.496502894362152,sub_coh,coh,43,190,catboost,site
3,0.8067533805024595,14.62,0.84449015752072,0.8717941121725552,0.866449215886476,0.8689941075698223,0.8904783143834253,0.7342266327779537,0.8616811685113149,0.45680794504422867,0.8453945986943677,0.7396419721732469,0.7502652314410402,0.7472169675495424,0.7689542901541813,0.3983555023415283,0.6777086007421526,0.7440148976207891,0.7509504183554244,0.46306540709406646,0.8396539133695615,0.4702432128064277,0.9329458599321225,0.8712855985947734,0.596986695663146,0.6999605611791927,0.896384342306965,0.1833181578441631,0.8684336992799766,0.9598578410469673,0.33909063176289705,0.2403953419747756,sub_coh,coh,43,190,catboost,site
4,0.8029487707025577,13.99,0.8291509861778947,0.8812395786385645,0.873376147163745,0.8428039703744472,0.8902811493635758,0.7223771878761021,0.8203175569015101,0.5623433765326807,0.8124015667546084,0.7652958313300485,0.7628558144000652,0.7591986751976286,0.7586489697342721,0.4078341562932355,0.7054897973376544,0.7022098209351213,0.6955814082312173,0.534642769990995,0.9199234180277345,0.5967314595914488,0.9418959867652622,0.8566987243705336,0.6638166037613934,0.6952249301011035,0.8453159710725546,0.1440127333590434,0.925556482396013,0.9459909954015426,0.2823494503646361,0.3677604694958436,sub_coh,coh,43,190,catboost,site
0,0.8094168823755712,13.59,0.8332081073493607,0.8802779972870163,0.8782625484404388,0.8529483623883855,0.8887931677795045,0.7270498258485807,0.8513982476260556,0.5887704987241669,0.8521637545689712,0.7469489538268662,0.7807745991519747,0.7611475056267575,0.8040684614689475,0.35076196794980746,0.7722487411949939,0.6893674451835292,0.6807957896065244,0.5424852732649529,0.897277295234895,0.377874514014263,0.9051280565751668,0.8691760516490074,0.7029000372243767,0.7835179975206639,0.8351402835805659,0.19305699548822966,0.8171100284014352,0.8896706629514771,0.3458322416790477,0.5776294403908565,sub_coh,coh,44,190,catboost,site
1,0.8082381529383826,13.6,0.8355692698243271,0.8950538459852126,0.8650136509053066,0.8544055987991891,0.8945963815271266,0.7819778426104333,0.8363486880857115,0.44419124601757914,0.8277624859369145,0.7691439261480629,0.7521192721347386,0.7688950725984707,0.7688408924940089,0.41967156356995533,0.7539731255075178,0.6735057569642379,0.6736938802170057,0.5515105533675397,0.8741705823382674,0.43761834599251653,0.8623441442095543,0.9079054877687269,0.6386756351229408,0.7032883002270203,0.8666536229038443,0.17142694300281183,0.904917218019286,0.9441127053839429,0.4438158221395625,0.567737076137598,sub_coh,coh,44,190,catboost,site
2,0.7979949502974216,24.35,0.826836421104958,0.8677318279935922,0.8677909402430118,0.8347555975403887,0.8666185458473415,0.7522313595789186,0.826361487121393,0.5386203242537198,0.8360239091505368,0.8134305246790022,0.7240858660414702,0.7765529325538026,0.7768658516876404,0.48701622622392765,0.7076652099868368,0.7418996164198566,0.6026076033571289,0.49859289251458333,0.8806365033488764,0.41691172113892055,0.8812884959918398,0.8524366085633293,0.5384608738546881,0.7086273655404547,0.8264818586854082,0.19472375503024686,0.8732350987541766,0.9608924532407055,0.2620058531267864,0.567737076137598,sub_coh,coh,44,190,catboost,site
3,0.8065114136644567,17.58,0.8400386830647566,0.8800724804275742,0.8839895391427652,0.8622695954523835,0.8784377330817781,0.757247353124803,0.8370496421958173,0.5118985372287801,0.8403753879626684,0.7792480378612908,0.7127776277683676,0.7638440847261391,0.7446398594740847,0.41551559091991824,0.7196798397371627,0.7680305565947543,0.7550621503078943,0.4785569016861852,0.8439001135981046,0.4387366640437575,0.893100327270189,0.8614812871741021,0.7023553306822625,0.6413317465859737,0.8651828264408074,0.06306901045880497,0.8119241515636053,0.947063728791815,0.27684536594163295,0.3001840768574726,sub_coh,coh,44,190,catboost,site
