mcc,accuracy,precision,recall,f1-score,auc,model,hospital,method,n_calib,n_test,pca_var,n_features
0.4058977369120267,0.7559429477020603,0.6242424242424243,0.5282051282051282,0.5722222222222222,0.7847682898141614,catboost,H21,neurocombat,30,631,none,2850
0.4698518166230824,0.7853403141361257,0.5574712643678161,0.6783216783216783,0.61198738170347,0.8419417791510815,catboost,H22,neurocombat,30,573,none,2850
0.3943046860868039,0.6938369781312127,0.7386934673366834,0.5903614457831325,0.65625,0.7787844290548018,catboost,H23,neurocombat,30,503,none,2850
0.5060312459246785,0.7876288659793814,0.7583333333333333,0.5515151515151515,0.6385964912280702,0.8625,catboost,H24,neurocombat,30,485,none,2850
0.5256333524279461,0.7852193995381063,0.5625,0.7964601769911505,0.6593406593406593,0.8648506637168141,catboost,H25,neurocombat,30,433,none,2850
0.6099542948089823,0.8215962441314554,0.8106060606060606,0.6772151898734177,0.7379310344827587,0.8671594558851312,catboost,H26,neurocombat,30,426,none,2850
0.5601471115454804,0.7845303867403315,0.710691823899371,0.7793103448275862,0.743421052631579,0.8783092324805339,catboost,H27,neurocombat,30,362,none,2850
0.3332080989825874,0.6893939393939394,0.6385542168674698,0.5047619047619047,0.5638297872340425,0.770649895178197,catboost,H28,neurocombat,30,264,none,2850
0.5699027274461186,0.7853658536585366,0.794392523364486,0.794392523364486,0.794392523364486,0.8423612435628456,catboost,H29,neurocombat,30,205,none,2850
0.3446622524517444,0.8265947888589398,0.3834459459459459,0.5147392290249433,0.4394966118102614,0.7908354968396376,catboost,H3,neurocombat,30,3339,none,2850
0.4324782321902369,0.7214285714285714,0.6721311475409836,0.6833333333333333,0.6776859504132231,0.7908333333333333,catboost,H30,neurocombat,30,140,none,2850
0.4843998658042551,0.8152242577384713,0.5873850197109067,0.6225626740947076,0.6044624746450304,0.8409161250386877,catboost,H4,neurocombat,30,3166,none,2850
0.3218587372621259,0.6698903932946486,0.5277372262773723,0.6572727272727272,0.5854251012145749,0.7225320134411044,catboost,H5,neurocombat,30,3102,none,2850
0.3751846268253818,0.652542372881356,0.8529176658673061,0.547460236018471,0.666875,0.7521269586245507,catboost,H6,neurocombat,30,3068,none,2850
0.4861038752082555,0.7832190662748939,0.5872210953346856,0.6925837320574163,0.6355653128430296,0.8309502989624938,catboost,H7,neurocombat,30,3063,none,2850
0.1723282057979878,0.5018328445747801,0.9855421686746988,0.477803738317757,0.6435877261998426,0.7891647196261682,catboost,H8,neurocombat,30,2728,none,2850
0.3087589738756469,0.6105357946870779,0.9088263821532492,0.5485948477751756,0.6841913106973347,0.7669777814298954,catboost,H9,neurocombat,30,2221,none,2850
0.4692445206272607,0.7733448143895905,0.6492679821769574,0.6168732990625945,0.6326562257714374,0.8140649549918816,catboost,H1,neurocombat,30,10452,all,2850
0.4172460884662772,0.7486499754540992,0.6779661016949152,0.5135520684736091,0.5844155844155844,0.7979031238521531,catboost,H10,neurocombat,30,2037,all,2850
0.5335806513944962,0.7872727272727272,0.7942477876106194,0.5818476499189628,0.6716557530402245,0.842624509500895,catboost,H11,neurocombat,30,1650,all,2850
0.461300204948524,0.7784090909090909,0.616557734204793,0.6179039301310044,0.6172300981461287,0.8111295539336213,catboost,H12,neurocombat,30,1584,all,2850
0.4184607741203183,0.7851662404092071,0.6394984326018809,0.48,0.5483870967741935,0.8104446625006455,catboost,H13,neurocombat,30,1564,all,2850
0.3439145941657527,0.6429699842022117,0.9245283018867924,0.592741935483871,0.7223587223587223,0.7893365905344949,catboost,H14,neurocombat,30,1266,all,2850
0.2587156815917547,0.6530612244897959,0.6360655737704918,0.3818897637795275,0.4772447724477244,0.6590452344084604,catboost,H15,neurocombat,30,1225,all,2850
0.560901209900323,0.7775847089487402,0.6283018867924528,0.8494897959183674,0.7223427331887202,0.8677704283294345,catboost,H16,neurocombat,30,1151,all,2850
0.5073330486691289,0.7932604735883424,0.6893203883495146,0.6191860465116279,0.6523736600306279,0.8512776818209858,catboost,H17,neurocombat,30,1098,all,2850
0.4272896585687938,0.7212121212121212,0.7700729927007299,0.4976415094339622,0.6045845272206304,0.7548044869657977,catboost,H18,neurocombat,30,990,all,2850
0.4727022503640303,0.7827956989247312,0.4684385382059801,0.7704918032786885,0.5826446280991735,0.8572504956072011,catboost,H19,neurocombat,30,930,all,2850
0.4374847446083149,0.7198947137530161,0.7339400428265525,0.6373779637377964,0.6822592684747449,0.793166200994361,catboost,H2,neurocombat,30,4559,all,2850
0.1953908033923789,0.466867469879518,0.8923076923076924,0.3431952662721893,0.4957264957264957,0.6915539139938944,catboost,H20,neurocombat,30,664,all,2850
0.4387451886839221,0.7765451664025357,0.7109375,0.4666666666666667,0.5634674922600619,0.7771230298753233,catboost,H21,neurocombat,30,631,all,2850
0.4967367900688489,0.7993019197207679,0.5833333333333334,0.6853146853146853,0.6302250803858521,0.837127988290779,catboost,H22,neurocombat,30,573,all,2850
0.3503979659231822,0.6719681908548708,0.7142857142857143,0.5622489959839357,0.6292134831460674,0.7529646143629636,catboost,H23,neurocombat,30,503,all,2850
0.5259530674637104,0.7958762886597938,0.7796610169491526,0.5575757575757576,0.6501766784452296,0.8484848484848485,catboost,H24,neurocombat,30,485,all,2850
0.4427548333050334,0.7806004618937644,0.575,0.6106194690265486,0.592274678111588,0.8350387168141592,catboost,H25,neurocombat,30,433,all,2850
0.5671930941766721,0.8028169014084507,0.7936507936507936,0.6329113924050633,0.704225352112676,0.8627668618930663,catboost,H26,neurocombat,30,426,all,2850
0.5860297038408245,0.8038674033149171,0.7983870967741935,0.6827586206896552,0.7360594795539034,0.8705545844589226,catboost,H27,neurocombat,30,362,all,2850
0.3544165204957933,0.7007575757575758,0.6756756756756757,0.4761904761904761,0.5586592178770949,0.7589697514225816,catboost,H28,neurocombat,30,264,all,2850
0.5248903299637612,0.7609756097560976,0.7959183673469388,0.7289719626168224,0.7609756097560976,0.833587640663742,catboost,H29,neurocombat,30,205,all,2850
0.3280271085146543,0.8352800239592693,0.3933463796477495,0.4557823129251701,0.4222689075630252,0.7695181132034133,catboost,H3,neurocombat,30,3339,all,2850
0.4008778816015087,0.7071428571428572,0.6610169491525424,0.65,0.6554621848739496,0.770625,catboost,H30,neurocombat,30,140,all,2850
0.4378643028883819,0.7978521794061908,0.55078125,0.5891364902506964,0.5693135935397039,0.7990224525279006,catboost,H4,neurocombat,30,3166,all,2850
0.3272819686759948,0.7037395228884591,0.6020293122886133,0.4854545454545454,0.5374937091092099,0.7262832621923531,catboost,H5,neurocombat,30,3102,all,2850
0.3297491438693925,0.6039765319426337,0.8605108055009824,0.4494612621857363,0.5904954499494439,0.7375597852476763,catboost,H6,neurocombat,30,3068,all,2850
0.4826623296135723,0.7848514528240287,0.5928646379853095,0.6758373205741627,0.6316377864728899,0.8227446755026931,catboost,H7,neurocombat,30,3063,all,2850
0.1720896900306373,0.4516129032258064,0.9908424908424908,0.4213395638629283,0.5912568306010929,0.7639651479750779,catboost,H8,neurocombat,30,2728,all,2850
0.2903339904507189,0.5736154885186853,0.9149400218102508,0.4912177985948477,0.6392380952380953,0.7511972097821968,catboost,H9,neurocombat,30,2221,all,2850
0.4706347538381062,0.7726750861079219,0.6447900466562986,0.6268521318415482,0.6356945722171113,0.8161804920876321,catboost,H1,neurocombat,30,10452,0.99,592
0.4161481669912417,0.7486499754540992,0.6813819577735125,0.5064194008559201,0.5810147299509002,0.8034918038388273,catboost,H10,neurocombat,30,2037,0.99,632
0.5056472424893339,0.7751515151515151,0.7650862068965517,0.5753646677471637,0.6567992599444958,0.847262383484399,catboost,H11,neurocombat,30,1650,0.99,633
0.4543649787260379,0.7714646464646465,0.5987654320987654,0.6353711790393013,0.6165254237288136,0.8136426039541756,catboost,H12,neurocombat,30,1584,0.99,629
0.4162225368007509,0.7838874680306905,0.6346749226006192,0.4823529411764706,0.5481283422459893,0.8053256210297991,catboost,H13,neurocombat,30,1564,0.99,633
0.3624923268657415,0.6563981042654028,0.9291217257318952,0.6078629032258065,0.7349177330895795,0.7984790734636213,catboost,H14,neurocombat,30,1266,0.99,630
0.240103092979931,0.6448979591836734,0.6166134185303515,0.3799212598425197,0.4701583434835566,0.6613816316893443,catboost,H15,neurocombat,30,1225,0.99,630
0.5367968010516564,0.7671589921807124,0.6178707224334601,0.8290816326530612,0.7080610021786492,0.8716759431045145,catboost,H16,neurocombat,30,1151,0.99,632
0.5373305203639328,0.8060109289617486,0.7133550488599348,0.6366279069767442,0.6728110599078341,0.8592892171981987,catboost,H17,neurocombat,30,1098,0.99,631
0.4336620359198503,0.7242424242424242,0.7725631768953068,0.5047169811320755,0.6105563480741797,0.7590089339289285,catboost,H18,neurocombat,30,990,0.99,637
0.4816377983645135,0.7795698924731183,0.464968152866242,0.7978142076502732,0.5875251509054326,0.852298081213744,catboost,H19,neurocombat,30,930,0.99,633
0.4427037220181826,0.7223075235797324,0.7400976668475312,0.6341236634123664,0.6830245368052078,0.7879880099034523,catboost,H2,neurocombat,30,4559,0.99,634
0.2031032810281499,0.4743975903614458,0.895,0.3530571992110454,0.5063649222065064,0.6794306461136446,catboost,H20,neurocombat,30,664,0.99,630
0.4133709987030778,0.768621236133122,0.7094017094017094,0.4256410256410256,0.532051282051282,0.7789108445071747,catboost,H21,neurocombat,30,631,0.99,631
0.4757872986769788,0.7888307155322862,0.563953488372093,0.6783216783216783,0.6158730158730159,0.8322654090095951,catboost,H22,neurocombat,30,573,0.99,633
0.373153818588772,0.68389662027833,0.7227722772277227,0.5863453815261044,0.647450110864745,0.767653290326661,catboost,H23,neurocombat,30,503,0.99,632
0.4609768590630193,0.7690721649484537,0.71900826446281,0.5272727272727272,0.6083916083916084,0.8455113636363636,catboost,H24,neurocombat,30,485,0.99,633
0.4918033616079798,0.7967667436489607,0.6,0.6637168141592921,0.6302521008403361,0.8407909292035398,catboost,H25,neurocombat,30,433,0.99,634
0.5671048564005527,0.8028169014084507,0.8083333333333333,0.6139240506329114,0.697841726618705,0.8600273946722086,catboost,H26,neurocombat,30,426,0.99,633
0.5453461798337995,0.7845303867403315,0.7596899224806202,0.6758620689655173,0.7153284671532847,0.865469569362784,catboost,H27,neurocombat,30,362,0.99,633
0.3639574995741901,0.7045454545454546,0.6753246753246753,0.4952380952380952,0.5714285714285714,0.7714285714285714,catboost,H28,neurocombat,30,264,0.99,633
0.5444402059889376,0.7707317073170732,0.8061224489795918,0.7383177570093458,0.7707317073170732,0.8345412931527751,catboost,H29,neurocombat,30,205,0.99,633
0.3410515033076714,0.8373764600179695,0.4015444015444015,0.4716553287981859,0.4337851929092805,0.7741056855224261,catboost,H3,neurocombat,30,3339,0.99,640
0.3535533905932737,0.6857142857142857,0.6428571428571429,0.6,0.6206896551724138,0.7764583333333334,catboost,H30,neurocombat,30,140,0.99,633
0.4431707426536266,0.8000631711939356,0.5555555555555556,0.5919220055710307,0.5731625084288604,0.8082119221876309,catboost,H4,neurocombat,30,3166,0.99,630
0.3281243984251617,0.7018052869116699,0.5935828877005348,0.5045454545454545,0.5454545454545454,0.7233920624829716,catboost,H5,neurocombat,30,3102,0.99,627
0.3337344074219242,0.6069100391134289,0.8617332035053554,0.4540790148794253,0.594758064516129,0.7384295972683225,catboost,H6,neurocombat,30,3068,0.99,625
0.4828326045865092,0.782892588965067,0.5876923076923077,0.6854066985645934,0.6327995582551077,0.8253599259200375,catboost,H7,neurocombat,30,3063,0.99,693
0.1657256053625803,0.4629765395894428,0.9876215738284704,0.4349688473520249,0.6039470127061368,0.7493161020249222,catboost,H8,neurocombat,30,2728,0.99,632
0.3047992894034741,0.5866726699684827,0.9184322033898306,0.5076112412177985,0.6538461538461539,0.7530129969733077,catboost,H9,neurocombat,30,2221,0.99,627
0.4625454966804419,0.7717183314198239,0.6500488758553274,0.6032657998185667,0.625784190715182,0.8131037858282671,catboost,H1,neurocombat,30,10452,0.95,219
0.4221728311318194,0.7511045655375552,0.685823754789272,0.5106990014265336,0.5854456255110384,0.797825177035373,catboost,H10,neurocombat,30,2037,0.95,244
0.5298533449246459,0.7854545454545454,0.7678207739307535,0.6110210696920584,0.6805054151624549,0.8507203923679044,catboost,H11,neurocombat,30,1650,0.95,244
0.4629475019374045,0.7777777777777778,0.6132478632478633,0.6266375545851528,0.6198704103671706,0.8164019173640898,catboost,H12,neurocombat,30,1584,0.95,241
0.4375257208817907,0.7915601023017903,0.653250773993808,0.4964705882352941,0.5641711229946524,0.8055507927490574,catboost,H13,neurocombat,30,1564,0.95,244
0.3548175165001251,0.6532385466034755,0.926040061633282,0.6058467741935484,0.732480195003047,0.7889392512361666,catboost,H14,neurocombat,30,1266,0.95,242
0.2314739299759202,0.6416326530612245,0.6153846153846154,0.3622047244094488,0.4560099132589839,0.6524753182002877,catboost,H15,neurocombat,30,1225,0.95,242
0.5298635176983345,0.7619461337966985,0.6104868913857678,0.8316326530612245,0.7041036717062635,0.86732341157807,catboost,H16,neurocombat,30,1151,0.95,243
0.5191731676530135,0.7978142076502732,0.6955128205128205,0.6308139534883721,0.6615853658536586,0.8591311455184751,catboost,H17,neurocombat,30,1098,0.95,243
0.4022628986782444,0.7090909090909091,0.7635658914728682,0.4646226415094339,0.5777126099706745,0.750937562504167,catboost,H18,neurocombat,30,990,0.95,246
0.4596063870496817,0.7774193548387097,0.4602649006622517,0.7595628415300546,0.5731958762886598,0.8418080335915612,catboost,H19,neurocombat,30,930,0.95,244
0.428018264866881,0.7152884404474665,0.727224294086308,0.6345885634588564,0.6777557100297915,0.7908832096946333,catboost,H2,neurocombat,30,4559,0.95,244
0.2107713436737556,0.4819277108433735,0.8975609756097561,0.3629191321499014,0.5168539325842697,0.6827598336662521,catboost,H20,neurocombat,30,664,0.95,242
0.4486693409700298,0.7812995245641838,0.7435897435897436,0.4461538461538462,0.5576923076923077,0.774111973653258,catboost,H21,neurocombat,30,631,0.95,243
0.4669105579370639,0.7835951134380453,0.5542857142857143,0.6783216783216783,0.610062893081761,0.8188811188811189,catboost,H22,neurocombat,30,573,0.95,244
0.3736944603352327,0.68389662027833,0.725,0.5823293172690763,0.6458797327394209,0.7702147171362616,catboost,H23,neurocombat,30,503,0.95,243
0.5034307178293498,0.7855670103092783,0.7364341085271318,0.5757575757575758,0.6462585034013606,0.8514772727272727,catboost,H24,neurocombat,30,485,0.95,244
0.52793870104584,0.812933025404157,0.6311475409836066,0.6814159292035398,0.6553191489361702,0.8391592920353982,catboost,H25,neurocombat,30,433,0.95,244
0.5831417740433144,0.8098591549295775,0.808,0.6392405063291139,0.7137809187279152,0.8666635178537692,catboost,H26,neurocombat,30,426,0.95,244
0.5532123821986872,0.787292817679558,0.75,0.7034482758620689,0.7259786476868327,0.8664547910376609,catboost,H27,neurocombat,30,362,0.95,244
0.328175583441921,0.6893939393939394,0.6575342465753424,0.4571428571428571,0.5393258426966292,0.7569332135369871,catboost,H28,neurocombat,30,264,0.95,244
0.5263010061799115,0.7609756097560976,0.8020833333333334,0.719626168224299,0.7586206896551724,0.831966431432386,catboost,H29,neurocombat,30,205,0.95,244
0.3238013474533478,0.8310871518418689,0.384180790960452,0.4625850340136054,0.419753086419753,0.7698897824600279,catboost,H3,neurocombat,30,3339,0.95,249
0.4280880203909972,0.7214285714285714,0.6842105263157895,0.65,0.6666666666666666,0.7945833333333333,catboost,H30,neurocombat,30,140,0.95,244
0.4155571935440968,0.7905874921036008,0.5361366622864652,0.5682451253481894,0.5517241379310345,0.8037497496677408,catboost,H4,neurocombat,30,3166,0.95,242
0.339979660854063,0.7037395228884591,0.5905905905905906,0.5363636363636364,0.562172463077656,0.7286826809554083,catboost,H5,neurocombat,30,3102,0.95,238
0.3233220062455511,0.6000651890482399,0.8574257425742574,0.444330425859415,0.5853328827306522,0.7242108989234415,catboost,H6,neurocombat,30,3068,0.95,239
0.4882308547195564,0.7841984982043748,0.5888324873096447,0.69377990430622,0.6370126304228446,0.826672116671644,catboost,H7,neurocombat,30,3063,0.95,285
0.1551427173407598,0.439149560117302,0.9868667917448404,0.4096573208722741,0.5789763346175014,0.7458114291277258,catboost,H8,neurocombat,30,2728,0.95,243
0.2939940473201057,0.5821701936064836,0.913135593220339,0.5046838407494145,0.6500754147812972,0.7575496117342537,catboost,H9,neurocombat,30,2221,0.95,240
0.4601089607972284,0.7695177956371986,0.6430847673677501,0.6102207438766254,0.62622187742436,0.8104626972960425,catboost,H1,neurocombat,30,10452,0.9,117
0.4100865441517876,0.7452135493372607,0.6685185185185185,0.514978601997147,0.5817888799355359,0.7888709029871783,catboost,H10,neurocombat,30,2037,0.9,132
0.5307217479389956,0.786060606060606,0.7844827586206896,0.5899513776337115,0.6734505087881592,0.8415732999038222,catboost,H11,neurocombat,30,1650,0.9,132
0.4405183526950524,0.7613636363636364,0.578125,0.6462882096069869,0.6103092783505155,0.8181412737440568,catboost,H12,neurocombat,30,1584,0.9,130
0.4522649553090873,0.7947570332480819,0.652046783625731,0.5247058823529411,0.5814863102998696,0.8124608789960233,catboost,H13,neurocombat,30,1564,0.9,133
0.341254446427099,0.6445497630331753,0.9221183800623052,0.5967741935483871,0.7246022031823746,0.7908008594301861,catboost,H14,neurocombat,30,1266,0.9,131
0.198376397883219,0.6277551020408163,0.5878378378378378,0.3425196850393701,0.4328358208955223,0.6439423890005381,catboost,H15,neurocombat,30,1225,0.9,131
0.544290236905781,0.7680278019113814,0.6163873370577281,0.8443877551020408,0.71259418729817,0.8692963351348445,catboost,H16,neurocombat,30,1151,0.9,132
0.5133255826896018,0.7932604735883424,0.6788990825688074,0.6453488372093024,0.6616989567809239,0.8526656282770958,catboost,H17,neurocombat,30,1098,0.9,132
0.3979498898503577,0.7070707070707071,0.76171875,0.4599056603773584,0.5735294117647058,0.7436495766384426,catboost,H18,neurocombat,30,990,0.9,134
0.4587606486681986,0.7709677419354839,0.4522292993630573,0.7759562841530054,0.5714285714285714,0.8452096180715577,catboost,H19,neurocombat,30,930,0.9,132
0.4289238769401108,0.7159464794911164,0.7125124131082423,0.6671315667131567,0.6890756302521008,0.790304401414161,catboost,H2,neurocombat,30,4559,0.9,132
0.201564561534015,0.4728915662650602,0.8944723618090452,0.3510848126232742,0.5042492917847026,0.6820688702119373,catboost,H20,neurocombat,30,664,0.9,131
0.4495721735357145,0.7812995245641838,0.7355371900826446,0.4564102564102564,0.5632911392405063,0.784627146553752,catboost,H21,neurocombat,30,631,0.9,132
0.4523515745020855,0.7766143106457243,0.5423728813559322,0.6713286713286714,0.6,0.8176614083590829,catboost,H22,neurocombat,30,573,0.9,132
0.3899441524509554,0.6918489065606361,0.735,0.5903614457831325,0.6547884187082406,0.7683806090503746,catboost,H23,neurocombat,30,503,0.9,132
0.5164821395285809,0.7917525773195876,0.7622950819672131,0.5636363636363636,0.6480836236933798,0.8472916666666666,catboost,H24,neurocombat,30,485,0.9,132
0.4478991551534468,0.7736720554272517,0.556390977443609,0.6548672566371682,0.6016260162601627,0.8249446902654867,catboost,H25,neurocombat,30,433,0.9,133
0.5671930941766721,0.8028169014084507,0.7936507936507936,0.6329113924050633,0.704225352112676,0.8559418099376536,catboost,H26,neurocombat,30,426,0.9,132
0.5385120080651771,0.7817679558011049,0.7661290322580645,0.6551724137931034,0.7063197026022305,0.8618464961067854,catboost,H27,neurocombat,30,362,0.9,132
0.3191189077892055,0.6856060606060606,0.6527777777777778,0.4476190476190476,0.5310734463276836,0.7584306678646302,catboost,H28,neurocombat,30,264,0.9,132
0.5368750772394798,0.7658536585365854,0.8105263157894737,0.719626168224299,0.7623762376237624,0.8308220484455465,catboost,H29,neurocombat,30,205,0.9,132
0.3228316151895456,0.8298891883797544,0.3817504655493482,0.4648526077097505,0.4192229038854805,0.7627318238084284,catboost,H3,neurocombat,30,3339,0.9,135
0.4932200252078105,0.75,0.6984126984126984,0.7333333333333333,0.7154471544715447,0.7879166666666667,catboost,H30,neurocombat,30,140,0.9,132
0.4357752050878362,0.7905874921036008,0.5331724969843185,0.6155988857938719,0.5714285714285714,0.8048762448340524,catboost,H4,neurocombat,30,3166,0.9,131
0.3493430780525038,0.706963249516441,0.5939036381514258,0.5490909090909091,0.5706188001889466,0.7324807011170648,catboost,H5,neurocombat,30,3102,0.9,129
0.3080040929518085,0.5990873533246415,0.8394711992445704,0.4561313494099538,0.5910904255319149,0.7223616886549826,catboost,H6,neurocombat,30,3068,0.9,130
0.4681852362685062,0.7783219066274893,0.5818561001042752,0.6674641148325359,0.6217270194986072,0.8215533373581727,catboost,H7,neurocombat,30,3063,0.9,159
0.1629794067743975,0.437316715542522,0.9895734597156398,0.4065420560747663,0.5763179685343638,0.7428616627725857,catboost,H8,neurocombat,30,2728,0.9,131
0.2898719791673727,0.5781179648806843,0.9122994652406418,0.4994145199063232,0.6454786227771472,0.7583816097621101,catboost,H9,neurocombat,30,2221,0.9,130
0.4501178490056116,0.7567929582854956,0.607232968881413,0.6549742969458724,0.6302007564736689,0.810113881469064,catboost,H1,neurocombat,30,10452,0.8,46
0.3986646952954674,0.7407952871870398,0.6622889305816135,0.5035663338088445,0.5721231766612642,0.7803245150213126,catboost,H10,neurocombat,30,2037,0.8,54
0.5261175288063042,0.7836363636363637,0.76,0.6158833063209076,0.6803939122649956,0.8360662167907982,catboost,H11,neurocombat,30,1650,0.8,54
0.4389019147048927,0.759469696969697,0.5741811175337187,0.6506550218340611,0.6100307062436029,0.8141971813506867,catboost,H12,neurocombat,30,1584,0.8,53
0.4273032346950767,0.7838874680306905,0.6225352112676056,0.52,0.5666666666666667,0.7970851624231781,catboost,H13,neurocombat,30,1564,0.8,54
0.3322619136591402,0.6421800947867299,0.9178294573643412,0.5967741935483871,0.7232742822235797,0.7821624087591241,catboost,H14,neurocombat,30,1266,0.8,54
0.2478315867295665,0.6481632653061224,0.6222222222222222,0.3858267716535433,0.4763061968408262,0.6439945529821325,catboost,H15,neurocombat,30,1225,0.8,54
0.5547968743216903,0.7715030408340573,0.6187845303867403,0.8571428571428571,0.718716577540107,0.8694341372912802,catboost,H16,neurocombat,30,1151,0.8,54
0.5058933660529125,0.7887067395264117,0.6666666666666666,0.6511627906976745,0.6588235294117647,0.8470829991980754,catboost,H17,neurocombat,30,1098,0.8,54
0.3883984941088406,0.704040404040404,0.7381818181818182,0.4787735849056603,0.580829756795422,0.7375616707780519,catboost,H18,neurocombat,30,990,0.8,55
0.4668728747629434,0.7688172043010753,0.4506172839506173,0.7978142076502732,0.5759368836291914,0.8537903892436777,catboost,H19,neurocombat,30,930,0.8,55
0.4268293807086007,0.7148497477517,0.7082721488007832,0.6727103672710367,0.6900333810205055,0.7852978449334389,catboost,H2,neurocombat,30,4559,0.8,54
0.2000977281315291,0.466867469879518,0.8963730569948186,0.3412228796844181,0.4942857142857143,0.6897699719845727,catboost,H20,neurocombat,30,664,0.8,54
0.4292621251270344,0.7749603803486529,0.7431192660550459,0.4153846153846154,0.5328947368421053,0.7851681957186545,catboost,H21,neurocombat,30,631,0.8,54
0.4649329069821258,0.7905759162303665,0.5714285714285714,0.6433566433566433,0.6052631578947368,0.819629208001301,catboost,H22,neurocombat,30,573,0.8,54
0.3540476756746167,0.6759443339960238,0.6990740740740741,0.606425702811245,0.6494623655913978,0.7436201498909023,catboost,H23,neurocombat,30,503,0.8,54
0.4849600765717117,0.7793814432989691,0.75,0.5272727272727272,0.6192170818505338,0.8388636363636364,catboost,H24,neurocombat,30,485,0.8,54
0.4637914435554657,0.7829099307159353,0.5736434108527132,0.6548672566371682,0.6115702479338843,0.8238938053097344,catboost,H25,neurocombat,30,433,0.8,55
0.5570558432778036,0.7981220657276995,0.7769230769230769,0.6392405063291139,0.7013888888888888,0.8540997543925939,catboost,H26,neurocombat,30,426,0.8,54
0.5931795968625976,0.8066298342541437,0.7819548872180451,0.7172413793103448,0.7482014388489209,0.8607023677101541,catboost,H27,neurocombat,30,362,0.8,54
0.3510515547724711,0.696969696969697,0.6470588235294118,0.5238095238095238,0.5789473684210527,0.7693920335429769,catboost,H28,neurocombat,30,264,0.8,54
0.5432194099263956,0.7707317073170732,0.8,0.7476635514018691,0.7729468599033816,0.8395002860957468,catboost,H29,neurocombat,30,205,0.8,54
0.3041585589109435,0.8134171907756813,0.3503289473684211,0.4829931972789115,0.4061010486177311,0.7588789829251231,catboost,H3,neurocombat,30,3339,0.8,56
0.4382560622152032,0.7214285714285714,0.6615384615384615,0.7166666666666667,0.688,0.7972916666666666,catboost,H30,neurocombat,30,140,0.8,54
0.4271795101598257,0.7798483891345547,0.511731843575419,0.637883008356546,0.5678859268443893,0.8090545178145538,catboost,H4,neurocombat,30,3166,0.8,54
0.3214262732039658,0.6863313990973565,0.5553618134263295,0.5790909090909091,0.5669781931464174,0.725866860412315,catboost,H5,neurocombat,30,3102,0.8,53
0.317315624674795,0.6000651890482399,0.8498062015503876,0.4499743458183683,0.5883931566588393,0.7164096434045828,catboost,H6,neurocombat,30,3068,0.8,53
0.4635695684540159,0.7779954293176624,0.5828025477707006,0.6566985645933014,0.6175478065241845,0.8096813143607273,catboost,H7,neurocombat,30,3063,0.8,73
0.1631734503011466,0.4310850439882698,0.9903474903474904,0.3995327102803738,0.5693673695893452,0.7438230140186916,catboost,H8,neurocombat,30,2728,0.8,53
0.3130486885690762,0.594777127420081,0.91995841995842,0.5181498829039812,0.6629213483146067,0.7597545777010832,catboost,H9,neurocombat,30,2221,0.8,53
0.4340576396636707,0.7455989284347493,0.5864922584089696,0.6643483519806471,0.6229973061108748,0.8016483050246704,catboost,H1,raw,30,10452,none,2850
0.4226214299182057,0.750613647520864,0.6797020484171322,0.5206847360912982,0.5896607431340872,0.8060288125603288,catboost,H10,raw,30,2037,none,2850
0.5079103417780216,0.7696969696969697,0.8963210702341137,0.4343598055105348,0.5851528384279476,0.8534503993811984,catboost,H11,raw,30,1650,none,2850
0.4591710781127314,0.7689393939393939,0.5894941634241245,0.6615720524017468,0.6234567901234568,0.8219127878566941,catboost,H12,raw,30,1584,none,2850
0.4414389256074496,0.780690537084399,0.5990338164251208,0.5835294117647059,0.5911799761620977,0.8159231524040695,catboost,H13,raw,30,1564,none,2850
0.4496682286850006,0.7701421800947867,0.9138134592680048,0.780241935483871,0.8417618270799347,0.824453290558041,catboost,H14,raw,30,1266,none,2850
0.2779772792992537,0.6538775510204081,0.591304347826087,0.5354330708661418,0.5619834710743802,0.6833893409767293,catboost,H15,raw,30,1225,none,2850
0.5227957108460366,0.7593397046046916,0.608286252354049,0.8239795918367347,0.6998916576381365,0.8563563765427118,catboost,H16,raw,30,1151,none,2850
0.5285051495159552,0.7750455373406193,0.6080178173719376,0.7936046511627907,0.6885245901639344,0.8537181543396459,catboost,H17,raw,30,1098,none,2850
0.4294201905491221,0.7212121212121212,0.6778846153846154,0.6650943396226415,0.6714285714285714,0.7976406760450696,catboost,H18,raw,30,990,none,2850
0.351904615703094,0.613978494623656,0.3253968253968254,0.8961748633879781,0.4774381368267831,0.8449682153020095,catboost,H19,raw,30,930,none,2850
0.4417308356471939,0.7166045185347664,0.7884486232370719,0.5457926545792655,0.6450549450549451,0.7885868969234737,catboost,H2,raw,30,4559,none,2850
0.197159375907576,0.4593373493975903,0.8978494623655914,0.3293885601577909,0.481962481962482,0.7075842661339967,catboost,H20,raw,30,664,none,2850
0.4251410327796977,0.757527733755943,0.6129032258064516,0.5846153846153846,0.5984251968503937,0.7863208656786639,catboost,H21,raw,30,631,none,2850
0.4608966079894756,0.743455497382199,0.4913793103448275,0.7972027972027972,0.608,0.8487071068466419,catboost,H22,raw,30,573,none,2850
0.3878765762382727,0.6938369781312127,0.7021276595744681,0.6626506024096386,0.6818181818181818,0.7616133826645163,catboost,H23,raw,30,503,none,2850
0.5004222806612847,0.7855670103092783,0.7606837606837606,0.5393939393939394,0.6312056737588653,0.8657954545454545,catboost,H24,raw,30,485,none,2850
