MCC_Overall,Accuracy,Precision (Macro),Precision (Weighted),Recall (Macro),Recall (Weighted),F1-Score (Macro),F1-Score (Weighted),AUC (OvR),AUC (OvO),MCC_H1,MCC_H10,MCC_H11,MCC_H12,MCC_H13,MCC_H14,MCC_H15,MCC_H16,MCC_H17,MCC_H18,MCC_H19,MCC_H2,MCC_H20,MCC_H21,MCC_H22,MCC_H23,MCC_H24,MCC_H25,MCC_H26,MCC_H27,MCC_H28,MCC_H29,MCC_H3,MCC_H30,MCC_H4,MCC_H5,MCC_H6,MCC_H7,MCC_H8,MCC_H9,model,method,fold_id,pca_var,n_features
0.8188687866988235,0.8344441078461072,0.7477123301048005,0.8296723986006589,0.733457089955458,0.8344441078461072,0.7363196481218999,0.8305816035831577,0.9802572624164666,0.9779790897258533,0.841489356291393,0.7906302083271142,0.7232146401324661,0.73977043764171,0.7741979948795912,0.4486848673718411,0.7217654652628738,0.7462551478293572,0.7209050224924255,0.553422074297905,0.9165271696706301,0.9088002805089097,0.3631913505358459,0.890183030775821,0.8722897397866886,0.7438192486351739,0.7531732375673219,0.8618779430307527,0.2279810430120677,0.8682737680943198,0.9863188072098796,0.38218229459105374,0.9033325379983432,0.3935981957594927,0.9044750962034471,0.8950220545910758,0.7258761821327138,0.8577171301275569,0.5821061961541334,0.8787317887859474,logreg,raw,1,0.9,155
0.8016831580700077,0.81869130566495,0.7285860472472925,0.8156911595076435,0.7192167087864966,0.81869130566495,0.7220689634474603,0.8163073921276951,0.9812245684228015,0.9780509067856036,0.836767760670843,0.8116833740854569,0.6977138654195126,0.7245994496431908,0.7364794776580096,0.3052083794572186,0.6790799561783397,0.7136079065643707,0.6672461247300776,0.5203488252945573,0.8630577237160308,0.8879446255821581,0.4420981701005711,0.9054702843547868,0.8456755493221131,0.6876194980641026,0.7424490880164719,0.8517313065066141,0.3244292578919997,0.890464329344299,0.9598578410469673,0.42079590117911286,0.8813320582243191,0.36150870406189556,0.8912139059218819,0.8940824138029855,0.7039335572111552,0.8430126731532558,0.560503916427198,0.8454810793919878,logreg,raw,2,0.9,138
0.8087168296178693,0.8253559527415935,0.7419401363311,0.8201105833731408,0.7197828861984796,0.8253559527415935,0.7282484354339102,0.8216619149268302,0.9803904957293579,0.9773467612966371,0.8461063598643184,0.7878426986024508,0.7179761717701709,0.7257851179913275,0.7430106595525041,0.3583059388751106,0.6815859016169391,0.7495854948949184,0.7561223758028451,0.4284262539513137,0.861909652354227,0.8938485454701344,0.40803831822185044,0.8827221903847057,0.862957619445859,0.6705569598968941,0.7835179975206639,0.8680400778637145,0.3174020069143892,0.8742774683719557,0.986679226547175,0.42629023749433975,0.8943937170987611,0.4872630525840429,0.8937939851853283,0.8862299442404366,0.6914458509913519,0.8563964825354388,0.5056594845626667,0.8535350574735282,logreg,raw,3,0.9,146
0.8050079478048753,0.8217206906997879,0.7310079221943007,0.8166293511478827,0.708918280340842,0.8217206906997879,0.7164273873340931,0.8178995241348996,0.9813849020699207,0.9782656043991772,0.8418325669252705,0.7827282276371949,0.7337866135338265,0.726906608079193,0.7577849761217843,0.3350398342945716,0.7105660723925569,0.7087547777177137,0.6481174619209843,0.5276678382904212,0.8898422147496572,0.8781859655130091,0.41728114292319846,0.947625476545787,0.8784236621687443,0.6769564718685387,0.6823462514215729,0.823446797560422,0.2279810430120677,0.8507225602421365,0.9598578410469673,0.4348247005220552,0.8834071275899924,0.3022082338449073,0.9146489530479418,0.8812773359759538,0.7314147091077955,0.8283717713731724,0.5067230631848583,0.8659293545410427,logreg,raw,4,0.9,136
0.7404129093560544,0.7632535595274159,0.6801980828074325,0.7536015054932702,0.6262412247949837,0.7632535595274159,0.6418333303382767,0.755150103942145,0.972980812849001,0.9681763822200582,0.7753858875705557,0.6730672088828408,0.660272894837697,0.6221026710450828,0.6456019360435086,0.22755957102801255,0.5420067430730636,0.5720363953515781,0.551270527313709,0.3767098879046503,0.8566439431534754,0.8485155534943021,0.2840240542551147,0.8535533804658384,0.8446384935576214,0.5879370307093927,0.7455423723820978,0.8569052388417565,0.24709444201732284,0.8346564425973431,0.9062150700465518,0.2436661882429715,0.8515437450998045,0.3842988892150199,0.8276125935335401,0.8447799785821478,0.6478381654896667,0.8010749450386166,0.27749010769919963,0.7719540936643211,logreg,raw,0,0.8,62
0.7542166675028694,0.7758255074219933,0.6717387738270755,0.7631006464824369,0.6479517063349487,0.7758255074219933,0.6549006269353189,0.7672688668398336,0.974066341239141,0.9704404374367204,0.7885297790539064,0.6878352161207402,0.6414321964315429,0.6312068466300361,0.6781250631603764,0.2129463579581512,0.6228049362603588,0.6166515907121768,0.5614287389319146,0.38323164747190047,0.8871024243594854,0.8416037843356785,0.24953086813058734,0.8947477907396315,0.8997726524996177,0.5786989953468549,0.6820242528294616,0.8565318521866759,0.09266536424378552,0.8067743191117734,0.9598578410469673,0.20739548489065318,0.8412903078427397,0.4002133447892477,0.8635429393467856,0.866463452435053,0.6519104634416908,0.8160764689344681,0.4271370666659344,0.8320901690882347,logreg,raw,1,0.8,71
0.7424949759521478,0.7652226598000605,0.6853447162857467,0.7547878645684429,0.6332565870539171,0.7652226598000605,0.6481269718103133,0.7560529686156842,0.970818445165135,0.9661410720548461,0.7801263221016085,0.7306896518499091,0.624010933998998,0.6587248011255582,0.6629707874829008,0.2327579398317843,0.49746881979835356,0.6257660666961985,0.5656952111506649,0.3194496430400112,0.8603986970356955,0.8213766883472624,0.3582749578117586,0.8679337316043337,0.7983212470493629,0.42574923750052945,0.7401014784358324,0.8600711069992784,0.26590270682755374,0.8340143743155427,0.9115252571894207,0.470263130269261,0.8365136645956149,0.31787410729490584,0.8315011642928543,0.8359220915625863,0.6863647985218329,0.7892588049944197,0.32202539189721124,0.8227618451486922,logreg,raw,2,0.8,59
0.7554532488147123,0.7771887306876704,0.6964964753963064,0.7658426413770718,0.6431904012723323,0.7771887306876704,0.6613956621728805,0.7680547003160069,0.9731891854709944,0.9687212212964703,0.7963298472561405,0.6924223518766787,0.6736701819915741,0.6463346187002361,0.6735110533886378,0.3410972434309738,0.5273711242842292,0.6486617408218865,0.6140432900163012,0.3357466783472718,0.8282434289787173,0.8359966530130757,0.38187931154607224,0.8524456420947071,0.9049001116472853,0.629026969369824,0.6185614204447878,0.8953698964878547,0.23525851193009598,0.8742774683719557,0.9745309345281062,0.18768740346544402,0.8518141249166089,0.41195768468608834,0.8537666326001854,0.8512693657099566,0.6274119617169519,0.813743256821094,0.3237108304450858,0.8266532196067059,logreg,raw,3,0.8,64
0.73463626000391,0.7581036049681914,0.6523488656414945,0.7434766181851891,0.6079345065565498,0.7581036049681914,0.6190001548491302,0.746888407977346,0.9727149542015127,0.9680019001185969,0.7677529856296851,0.6657421762898406,0.6630741813446744,0.6399033871878539,0.6546420489685671,0.1673557556516047,0.5164851311030934,0.5566199381759627,0.49227654194939807,0.3515778590999725,0.8704163302303022,0.8347382151684117,0.3302397560993053,0.9158988650620937,0.8440563014948748,0.5193460695567389,0.6798922281698403,0.8037302909541627,0.07835539423886427,0.8507795995261415,0.8463610120498051,0.08794916641985073,0.8266636374906124,0.40066938286373965,0.8643953361654331,0.8403619512111341,0.6686284591129873,0.7859940716786047,0.165413851168647,0.779098345306945,logreg,raw,4,0.8,59
0.0,0.21735837624962132,0.007245279208320711,0.047244663725871945,0.03333333333333333,0.21735837624962132,0.01190328066027954,0.07761833269085644,0.5003921803706599,0.4986384930030932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,logreg,sitewise,0,none,2850
0.0,0.21735837624962132,0.007245279208320711,0.047244663725871945,0.03333333333333333,0.21735837624962132,0.01190328066027954,0.07761833269085644,0.5069325283986127,0.5074518915352182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,logreg,sitewise,1,none,2850
0.0,0.21735837624962132,0.007245279208320711,0.047244663725871945,0.03333333333333333,0.21735837624962132,0.01190328066027954,0.07761833269085644,0.503907978574892,0.503845807011471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,logreg,sitewise,2,none,2850
