mcc,accuracy,precision,recall,f1-score,auc,model,hospital,method,n_calib,n_test,pca_var,n_features
0.15303080332810878,0.4039589442815249,0.9650507328072153,0.3492452060383517,0.5128819652486519,0.7055250417202439,logreg,GAK,raw,30,2728,0.8,53
0.33380689913899475,0.5951134380453752,0.44881889763779526,0.8860103626943006,0.5958188153310104,0.7894600490864466,logreg,KAL,raw,30,573,0.8,54
0.3048872410522597,0.5929919137466307,0.35777894185437403,0.8370098039215687,0.5012844036697248,0.7754972876982739,logreg,KATMOJPRZ,raw,30,3339,0.8,56
0.42114767134238246,0.7268292682926829,0.7674418604651163,0.792,0.7795275590551181,0.8123,logreg,KIEG,raw,30,205,0.8,54
0.3651217786621903,0.6751918158567775,0.7638121546961326,0.6213483146067416,0.6852540272614622,0.7451421998466309,logreg,KLU,raw,30,1564,0.8,54
0.36346331346972593,0.6782884310618067,0.7435897435897436,0.4865771812080537,0.5882352941176471,0.7804079247032266,logreg,KUD,raw,30,631,0.8,54
0.2640796135682584,0.5173210161662818,0.4036144578313253,0.9241379310344827,0.5618448637316562,0.7969348659003831,logreg,LUMICE,raw,30,433,0.8,55
0.4132700933318517,0.7103583701521846,0.6867196367763905,0.6583242655059848,0.6722222222222223,0.7750169839270733,logreg,LUX_A,raw,30,2037,0.8,54
0.3803952453684966,0.7037773359840954,0.7318611987381703,0.7837837837837838,0.7569331158238173,0.8022587805196502,logreg,MKW,raw,30,503,0.8,54
0.36188369800946313,0.7575757575757576,0.8208955223880597,0.8549222797927462,0.8375634517766497,0.7944975552798658,logreg,MOR,raw,30,264,0.8,54
0.48949980805451526,0.7377049180327869,0.6332737030411449,0.8100686498855835,0.7108433734939759,0.8449371142122227,logreg,OST,raw,30,1098,0.8,54
0.49118322232878314,0.7624242424242424,0.7383177570093458,0.6105100463678517,0.6683587140439933,0.8167213968604233,logreg,OTW,raw,30,1650,0.8,54
-0.004447192918867777,0.4636734693877551,0.9450354609929078,0.4598792062122519,0.6186883343006384,0.5119878683295422,logreg,PIO,raw,30,1225,0.8,54
0.4054102471596385,0.69760101010101,0.6430232558139535,0.7627586206896552,0.6977917981072556,0.7938292320661555,logreg,PRZ,raw,30,1584,0.8,53
0.39355114137510133,0.7265193370165746,0.7396226415094339,0.8672566371681416,0.7983706720977597,0.8054724102030192,logreg,PUS,raw,30,362,0.8,54
0.47430040730461853,0.7357142857142858,0.8028169014084507,0.7125,0.7549668874172185,0.821875,logreg,SL2,raw,30,140,0.8,54
0.2912965959342404,0.7960378208014408,0.8397302904564315,0.918321043675553,0.8772690327824438,0.7652497851270784,logreg,SLU,raw,30,2221,0.8,53
0.37730465612096425,0.7237113402061855,0.6956521739130435,0.44692737430167595,0.54421768707483,0.772647606528645,logreg,SRK,raw,30,485,0.8,54
0.29122004197950835,0.5871901732836148,0.9225490196078432,0.5219079312257349,0.6666666666666666,0.7542279714524992,logreg,STG1,raw,30,4559,0.8,54
0.40378803594234136,0.6924033677765021,0.5942290351668169,0.7734741784037559,0.6721060683324834,0.7890168747194624,logreg,SZC,raw,30,10452,0.8,46
0.20370909828937492,0.6060606060606061,0.44946236559139785,0.60932944606414,0.5173267326732673,0.6631909553399633,logreg,TER_L,raw,30,990,0.8,55
0.3213681198777715,0.5193548387096775,0.31357254290171604,0.9663461538461539,0.4734982332155477,0.8842891007884081,logreg,TOR,raw,30,930,0.8,55
0.27939066955214337,0.5961538461538461,0.8864942528735632,0.5330453563714903,0.6657674669544106,0.7187968070124111,logreg,WLU,raw,30,3068,0.8,53
0.2732248618454403,0.600902643455835,0.7778768956289027,0.46856528747984955,0.5848423876592891,0.6699027192454128,logreg,Z04O,raw,30,3102,0.8,53
0.5999620968585475,0.8123370981754996,0.8351498637602179,0.865819209039548,0.8502080443828016,0.8968671487418857,logreg,ZOZLO,raw,30,1151,0.8,54
0.3936723047942077,0.7764612954186414,0.9314917127071823,0.7922932330827067,0.856272219400711,0.8225080026799673,logreg,AKS,combat,30,1266,0.99,630
0.351798189009428,0.6953966699314398,0.4485235434956105,0.6990049751243781,0.5464268351968887,0.7609787494576695,logreg,ARCHDAM,combat,30,3063,0.99,693
0.34662716927333465,0.6737207833228048,0.4007042253521127,0.7576564580559254,0.5241824044219254,0.7804004598423634,logreg,B2K,combat,30,3166,0.99,630
0.15110221571659435,0.5843373493975904,0.953551912568306,0.5740131578947368,0.7166324435318275,0.70609140037594,logreg,CHE,combat,30,664,0.99,630
0.5373579120269617,0.7488262910798122,0.5779816513761468,0.8936170212765957,0.7019498607242339,0.8851312678860271,logreg,CMD,combat,30,426,0.99,633
0.23715268764437866,0.6000733137829912,0.9651162790697675,0.5756833945328438,0.7211857909532328,0.7612453179796944,logreg,GAK,combat,30,2728,0.99,632
0.4232910579331658,0.7137870855148342,0.5555555555555556,0.7512953367875648,0.6387665198237885,0.8002863376056721,logreg,KAL,combat,30,573,0.99,633
0.45140981826555554,0.7900569032644504,0.5639599555061179,0.6213235294117647,0.5912536443148688,0.8181329805009598,logreg,KATMOJPRZ,combat,30,3339,0.99,640
