accuracy,precision,recall,f1-score,auc,mcc,hospital,model,method,n_calib,n_test,tag
0.7594501718213058,0.7497089639115251,0.7007616974972797,0.7244094488188977,0.8294083753632808,0.512343349305414,H6,catboost,sitewise,30,2037,catboost_no_scaler
0.6956989247311828,0.4200426439232409,0.9471153846153846,0.5819793205317577,0.9040192840400598,0.4753689154725823,H7,catboost,sitewise,30,930,catboost_no_scaler
0.7612121212121212,0.6754507628294036,0.7527047913446677,0.7119883040935673,0.8454666911167579,0.5112496052268133,H8,catboost,sitewise,30,1650,catboost_no_scaler
0.7422680412371134,0.618421052631579,0.7877094972067039,0.6928746928746928,0.8201518968853837,0.4867016369440051,H9,catboost,sitewise,30,485,catboost_no_scaler
0.6789838337182448,0.5119047619047619,0.8896551724137931,0.6498740554156172,0.8646072796934866,0.44260862941409745,H1,catboost,combat,30,433,catboost_no_scaler
0.737275162648297,0.6514605842336935,0.7643192488262911,0.7033916612659322,0.8254050736373452,0.47511787570112346,H10,catboost,combat,30,10452,catboost_no_scaler
0.7458563535911602,0.8418367346938775,0.7300884955752213,0.7819905213270142,0.8429203539823008,0.4880594683013806,H11,catboost,combat,30,362,catboost_no_scaler
0.7962085308056872,0.9112244897959184,0.8392857142857143,0.8737769080234834,0.8294312513958164,0.3578005377790468,H12,catboost,combat,30,1266,catboost_no_scaler
0.7853658536585366,0.8188976377952756,0.832,0.8253968253968254,0.85,0.5470773345089099,H13,catboost,combat,30,205,catboost_no_scaler
0.7157296272899558,0.44659498207885306,0.829560585885486,0.5806150978564771,0.8418428982199029,0.4368780459126558,H14,catboost,combat,30,3166,catboost_no_scaler
0.7600391772771793,0.5342601787487586,0.6691542288557214,0.5941468801766979,0.7890081465184041,0.4322842586739208,H15,catboost,combat,30,3063,catboost_no_scaler
0.7409404013177598,0.4802578565672844,0.7303921568627451,0.5794846864365581,0.8146707156901604,0.42215765164599645,H16,catboost,combat,30,3339,catboost_no_scaler
0.69760101010101,0.6180422264875239,0.8882758620689655,0.7289190718732315,0.8396017823451487,0.44623768744618436,H17,catboost,combat,30,1584,catboost_no_scaler
0.7028365601080594,0.8914123491838183,0.7124220079410096,0.7919293820933165,0.7705281043873706,0.31785686988553685,H18,catboost,combat,30,2221,catboost_no_scaler
0.7310606060606061,0.8588235294117647,0.7564766839378239,0.8044077134986226,0.7928190907100634,0.38749086828214113,H19,catboost,combat,30,264,catboost_no_scaler
0.773224043715847,0.6734317343173432,0.8352402745995423,0.745658835546476,0.8767244692010233,0.5555752114871684,H2,catboost,combat,30,1098,catboost_no_scaler
0.7321711568938193,0.7529411764705882,0.6442953020134228,0.6943942133815552,0.8172803676159379,0.46299777605031195,H20,catboost,combat,30,631,catboost_no_scaler
0.7428571428571429,0.7894736842105263,0.75,0.7692307692307693,0.8131250000000001,0.4801429794360784,H21,catboost,combat,30,140,catboost_no_scaler
